source_id,db_id,has_schema,strict_analytic_signature
469@y_name@DESC,cinema,True,True
470@x_name@ASC,cinema,True,False
470@x_name@DESC,cinema,True,False
471@x_name@ASC,cinema,True,False
471@x_name@DESC,cinema,True,False
474@x_name@ASC,cinema,True,False
474@x_name@DESC,cinema,True,False
474@y_name@ASC,cinema,True,True
474@y_name@DESC,cinema,True,True
479@x_name@ASC,cinema,True,False
479@x_name@DESC,cinema,True,False
479@y_name@ASC,cinema,True,True
479@y_name@DESC,cinema,True,True
1435@x_name@ASC,formula_1,True,False
1435@x_name@DESC,formula_1,True,False
1435@y_name@ASC,formula_1,True,False
1435@y_name@DESC,formula_1,True,False
1436@x_name@ASC,formula_1,True,False
1436@x_name@DESC,formula_1,True,False
1436@y_name@ASC,formula_1,True,False
1436@y_name@DESC,formula_1,True,False
1437@x_name@ASC,formula_1,True,False
1437@x_name@DESC,formula_1,True,False
1437@y_name@ASC,formula_1,True,False
1437@y_name@DESC,formula_1,True,False
1438@y_name@ASC,formula_1,True,False
1438@y_name@DESC,formula_1,True,False
1447@x_name@ASC,formula_1,True,False
1447@x_name@DESC,formula_1,True,False
1448@x_name@ASC,formula_1,True,False
1448@x_name@DESC,formula_1,True,False
1451@x_name@ASC,formula_1,True,False
1451@x_name@DESC,formula_1,True,False
1451@y_name@ASC,formula_1,True,False
1451@y_name@DESC,formula_1,True,False
1452@y_name@ASC,formula_1,True,False
1452@y_name@DESC,formula_1,True,False
1460@x_name@ASC,formula_1,True,False
1460@x_name@DESC,formula_1,True,False
1460@y_name@ASC,formula_1,True,False
1460@y_name@DESC,formula_1,True,False
3220@x_name@ASC,wine_1,True,False
3220@x_name@DESC,wine_1,True,False
3220@y_name@ASC,wine_1,True,True
3220@y_name@DESC,wine_1,True,True
3224@x_name@ASC,wine_1,True,False
3224@x_name@DESC,wine_1,True,False
3224@y_name@ASC,wine_1,True,True
3224@y_name@DESC,wine_1,True,True
3225@x_name@ASC,wine_1,True,False
3225@x_name@DESC,wine_1,True,False
3225@y_name@ASC,wine_1,True,True
3225@y_name@DESC,wine_1,True,True
3226@x_name@ASC,wine_1,True,False
3226@x_name@DESC,wine_1,True,False
3226@y_name@ASC,wine_1,True,False
3226@y_name@DESC,wine_1,True,False
3232@y_name@ASC,wine_1,True,False
3232@y_name@DESC,wine_1,True,False
3235@x_name@ASC,wine_1,True,False
3235@x_name@DESC,wine_1,True,False
3235@y_name@ASC,wine_1,True,False
3235@y_name@DESC,wine_1,True,False
3236@x_name@ASC,wine_1,True,False
3236@x_name@DESC,wine_1,True,False
3236@y_name@ASC,wine_1,True,False
3236@y_name@DESC,wine_1,True,False
3237@x_name@ASC,wine_1,True,False
3237@x_name@DESC,wine_1,True,False
3237@y_name@ASC,wine_1,True,True
3237@y_name@DESC,wine_1,True,True
3238@x_name@ASC,wine_1,True,False
3238@x_name@DESC,wine_1,True,False
3238@y_name@ASC,wine_1,True,True
3238@y_name@DESC,wine_1,True,True
3239@y_name@ASC,wine_1,True,True
3239@y_name@DESC,wine_1,True,True
3240@x_name@ASC,wine_1,True,False
3240@x_name@DESC,wine_1,True,False
3241@y_name@ASC,wine_1,True,True
3241@y_name@DESC,wine_1,True,True
3246@y_name@ASC,wine_1,True,True
3246@y_name@DESC,wine_1,True,True
3247@x_name@ASC,wine_1,True,False
3247@x_name@DESC,wine_1,True,False
3249@y_name@ASC,wine_1,True,False
3249@y_name@DESC,wine_1,True,False
3251@y_name@ASC,wine_1,True,False
3251@y_name@DESC,wine_1,True,False
3256@x_name@ASC,wine_1,True,False
3256@x_name@DESC,wine_1,True,False
1498@x_name@ASC,gas_company,True,False
1498@x_name@DESC,gas_company,True,False
1498@y_name@ASC,gas_company,True,True
1498@y_name@DESC,gas_company,True,True
1506@x_name@ASC,gas_company,True,False
1506@x_name@DESC,gas_company,True,False
1506@y_name@ASC,gas_company,True,False
1506@y_name@DESC,gas_company,True,False
1508@x_name@ASC,gas_company,True,False
1508@x_name@DESC,gas_company,True,False
1508@y_name@ASC,gas_company,True,True
1508@y_name@DESC,gas_company,True,True
1510@x_name@ASC,gas_company,True,False
1510@x_name@DESC,gas_company,True,False
1510@y_name@ASC,gas_company,True,False
1510@y_name@DESC,gas_company,True,False
1511@x_name@ASC,gas_company,True,False
1511@x_name@DESC,gas_company,True,False
1511@y_name@ASC,gas_company,True,True
1511@y_name@DESC,gas_company,True,True
1516@x_name@ASC,gas_company,True,False
1516@x_name@DESC,gas_company,True,False
1516@y_name@ASC,gas_company,True,True
1516@y_name@DESC,gas_company,True,True
1518@x_name@ASC,gas_company,True,False
1518@x_name@DESC,gas_company,True,False
1518@y_name@ASC,gas_company,True,True
1518@y_name@DESC,gas_company,True,True
2459@x_name@ASC,network_2,True,False
2459@x_name@DESC,network_2,True,False
2459@y_name@ASC,network_2,True,True
2459@y_name@DESC,network_2,True,True
2461@x_name@ASC,network_2,True,False
2461@x_name@DESC,network_2,True,False
2461@y_name@ASC,network_2,True,False
2461@y_name@DESC,network_2,True,False
2463@x_name@ASC,network_2,True,False
2463@x_name@DESC,network_2,True,False
2463@y_name@ASC,network_2,True,False
2463@y_name@DESC,network_2,True,False
2465@x_name@ASC,network_2,True,False
2465@x_name@DESC,network_2,True,False
2465@y_name@ASC,network_2,True,False
2465@y_name@DESC,network_2,True,False
2469@x_name@ASC,network_2,True,False
2469@x_name@DESC,network_2,True,False
2469@y_name@ASC,network_2,True,False
2469@y_name@DESC,network_2,True,False
2471@x_name@ASC,network_2,True,False
2471@x_name@DESC,network_2,True,False
2471@y_name@ASC,network_2,True,False
2471@y_name@DESC,network_2,True,False
2473@x_name@ASC,network_2,True,False
2473@x_name@DESC,network_2,True,False
2473@y_name@ASC,network_2,True,True
2473@y_name@DESC,network_2,True,True
2316@x_name@ASC,match_season,True,False
2316@x_name@DESC,match_season,True,False
2316@y_name@ASC,match_season,True,True
2316@y_name@DESC,match_season,True,True
2317@x_name@ASC,match_season,True,False
2317@x_name@DESC,match_season,True,False
2317@y_name@ASC,match_season,True,False
2317@y_name@DESC,match_season,True,False
2319@x_name@ASC,match_season,True,False
2319@x_name@DESC,match_season,True,False
2319@y_name@ASC,match_season,True,True
2319@y_name@DESC,match_season,True,True
2321@x_name@ASC,match_season,True,False
2321@x_name@DESC,match_season,True,False
2321@y_name@ASC,match_season,True,True
2321@y_name@DESC,match_season,True,True
2323@x_name@ASC,match_season,True,False
2323@x_name@DESC,match_season,True,False
2323@y_name@ASC,match_season,True,False
2323@y_name@DESC,match_season,True,False
2565@x_name@ASC,phone_1,True,False
2565@x_name@DESC,phone_1,True,False
2565@y_name@ASC,phone_1,True,False
2565@y_name@DESC,phone_1,True,False
2566@x_name@ASC,phone_1,True,False
2566@x_name@DESC,phone_1,True,False
2566@y_name@ASC,phone_1,True,False
2566@y_name@DESC,phone_1,True,False
2545@x_name@ASC,pets_1,True,False
2545@x_name@DESC,pets_1,True,False
2545@y_name@ASC,pets_1,True,True
2545@y_name@DESC,pets_1,True,True
2547@x_name@ASC,pets_1,True,False
2547@x_name@DESC,pets_1,True,False
2547@y_name@ASC,pets_1,True,False
2547@y_name@DESC,pets_1,True,False
2551@x_name@ASC,pets_1,True,False
2551@x_name@DESC,pets_1,True,False
2551@y_name@ASC,pets_1,True,False
2551@y_name@DESC,pets_1,True,False
2558@x_name@ASC,pets_1,True,False
2558@x_name@DESC,pets_1,True,False
2558@y_name@ASC,pets_1,True,False
2558@y_name@DESC,pets_1,True,False
2560@x_name@ASC,pets_1,True,False
2560@x_name@DESC,pets_1,True,False
2560@y_name@ASC,pets_1,True,True
2560@y_name@DESC,pets_1,True,True
2563@x_name@ASC,pets_1,True,False
2563@x_name@DESC,pets_1,True,False
2563@y_name@ASC,pets_1,True,True
2563@y_name@DESC,pets_1,True,True
2954@x_name@ASC,tracking_grants_for_research,True,False
2954@x_name@DESC,tracking_grants_for_research,True,False
2954@y_name@ASC,tracking_grants_for_research,True,True
2954@y_name@DESC,tracking_grants_for_research,True,True
2955@x_name@ASC,tracking_grants_for_research,True,False
2955@x_name@DESC,tracking_grants_for_research,True,False
2955@y_name@ASC,tracking_grants_for_research,True,True
2955@y_name@DESC,tracking_grants_for_research,True,True
2956@x_name@ASC,tracking_grants_for_research,True,False
2956@x_name@DESC,tracking_grants_for_research,True,False
2956@y_name@ASC,tracking_grants_for_research,True,True
2956@y_name@DESC,tracking_grants_for_research,True,True
2959@x_name@ASC,tracking_grants_for_research,True,False
2959@x_name@DESC,tracking_grants_for_research,True,False
2959@y_name@ASC,tracking_grants_for_research,True,True
2959@y_name@DESC,tracking_grants_for_research,True,True
2962@y_name@ASC,tracking_grants_for_research,True,True
2962@y_name@DESC,tracking_grants_for_research,True,True
2963@y_name@ASC,tracking_grants_for_research,True,True
2963@y_name@DESC,tracking_grants_for_research,True,True
2964@x_name@ASC,tracking_grants_for_research,True,False
2964@x_name@DESC,tracking_grants_for_research,True,False
2965@x_name@ASC,tracking_grants_for_research,True,False
2965@x_name@DESC,tracking_grants_for_research,True,False
2509@x_name@ASC,party_people,True,False
2509@x_name@DESC,party_people,True,False
2509@y_name@ASC,party_people,True,True
2509@y_name@DESC,party_people,True,True
2513@x_name@ASC,party_people,True,False
2513@x_name@DESC,party_people,True,False
2513@y_name@ASC,party_people,True,True
2513@y_name@DESC,party_people,True,True
2517@x_name@ASC,party_people,True,False
2517@x_name@DESC,party_people,True,False
2517@y_name@ASC,party_people,True,False
2517@y_name@DESC,party_people,True,False
2519@x_name@ASC,party_people,True,False
2519@x_name@DESC,party_people,True,False
2519@y_name@ASC,party_people,True,True
2519@y_name@DESC,party_people,True,True
2520@y_name@ASC,party_people,True,True
2520@y_name@DESC,party_people,True,True
2521@y_name@ASC,party_people,True,True
2521@y_name@DESC,party_people,True,True
2522@y_name@ASC,party_people,True,True
2522@y_name@DESC,party_people,True,True
2523@y_name@ASC,party_people,True,True
2523@y_name@DESC,party_people,True,True
2524@y_name@ASC,party_people,True,True
2524@y_name@DESC,party_people,True,True
2525@y_name@ASC,party_people,True,True
2525@y_name@DESC,party_people,True,True
2527@x_name@ASC,party_people,True,False
2527@x_name@DESC,party_people,True,False
2527@y_name@ASC,party_people,True,True
2527@y_name@DESC,party_people,True,True
1536@y_name@ASC,hr_1,True,False
1536@y_name@DESC,hr_1,True,False
1537@y_name@ASC,hr_1,True,False
1537@y_name@DESC,hr_1,True,False
1538@y_name@ASC,hr_1,True,False
1538@y_name@DESC,hr_1,True,False
1539@y_name@ASC,hr_1,True,False
1539@y_name@DESC,hr_1,True,False
1540@y_name@ASC,hr_1,True,False
1540@y_name@DESC,hr_1,True,False
1541@y_name@ASC,hr_1,True,False
1541@y_name@DESC,hr_1,True,False
1542@y_name@ASC,hr_1,True,False
1542@y_name@DESC,hr_1,True,False
1543@y_name@ASC,hr_1,True,False
1543@y_name@DESC,hr_1,True,False
1544@y_name@ASC,hr_1,True,False
1544@y_name@DESC,hr_1,True,False
1545@y_name@ASC,hr_1,True,False
1545@y_name@DESC,hr_1,True,False
1546@y_name@ASC,hr_1,True,False
1546@y_name@DESC,hr_1,True,False
1547@y_name@ASC,hr_1,True,False
1547@y_name@DESC,hr_1,True,False
1548@y_name@ASC,hr_1,True,False
1548@y_name@DESC,hr_1,True,False
1549@y_name@ASC,hr_1,True,False
1549@y_name@DESC,hr_1,True,False
1550@y_name@ASC,hr_1,True,False
1550@y_name@DESC,hr_1,True,False
1551@y_name@ASC,hr_1,True,False
1551@y_name@DESC,hr_1,True,False
1552@y_name@ASC,hr_1,True,False
1552@y_name@DESC,hr_1,True,False
1553@y_name@ASC,hr_1,True,False
1553@y_name@DESC,hr_1,True,False
1554@y_name@ASC,hr_1,True,False
1554@y_name@DESC,hr_1,True,False
1555@y_name@ASC,hr_1,True,False
1555@y_name@DESC,hr_1,True,False
1556@x_name@ASC,hr_1,True,False
1556@x_name@DESC,hr_1,True,False
1557@x_name@ASC,hr_1,True,False
1557@x_name@DESC,hr_1,True,False
1558@x_name@ASC,hr_1,True,False
1558@x_name@DESC,hr_1,True,False
1560@x_name@ASC,hr_1,True,False
1560@x_name@DESC,hr_1,True,False
1560@y_name@ASC,hr_1,True,False
1560@y_name@DESC,hr_1,True,False
1561@x_name@ASC,hr_1,True,False
1561@x_name@DESC,hr_1,True,False
1561@y_name@ASC,hr_1,True,False
1561@y_name@DESC,hr_1,True,False
1562@x_name@ASC,hr_1,True,False
1562@x_name@DESC,hr_1,True,False
1562@y_name@ASC,hr_1,True,False
1562@y_name@DESC,hr_1,True,False
1563@x_name@ASC,hr_1,True,False
1563@x_name@DESC,hr_1,True,False
1563@y_name@ASC,hr_1,True,False
1563@y_name@DESC,hr_1,True,False
1564@x_name@ASC,hr_1,True,False
1564@x_name@DESC,hr_1,True,False
1564@y_name@ASC,hr_1,True,False
1564@y_name@DESC,hr_1,True,False
1565@x_name@ASC,hr_1,True,False
1565@x_name@DESC,hr_1,True,False
1565@y_name@ASC,hr_1,True,False
1565@y_name@DESC,hr_1,True,False
1566@x_name@ASC,hr_1,True,False
1566@x_name@DESC,hr_1,True,False
1566@y_name@ASC,hr_1,True,False
1566@y_name@DESC,hr_1,True,False
1567@x_name@ASC,hr_1,True,False
1567@x_name@DESC,hr_1,True,False
1567@y_name@ASC,hr_1,True,False
1567@y_name@DESC,hr_1,True,False
1568@x_name@ASC,hr_1,True,False
1568@x_name@DESC,hr_1,True,False
1568@y_name@ASC,hr_1,True,False
1568@y_name@DESC,hr_1,True,False
1578@x_name@ASC,hr_1,True,False
1578@x_name@DESC,hr_1,True,False
1579@x_name@ASC,hr_1,True,False
1579@x_name@DESC,hr_1,True,False
1580@y_name@ASC,hr_1,True,False
1580@y_name@DESC,hr_1,True,False
1581@y_name@ASC,hr_1,True,False
1581@y_name@DESC,hr_1,True,False
1582@y_name@ASC,hr_1,True,False
1582@y_name@DESC,hr_1,True,False
1583@y_name@ASC,hr_1,True,False
1583@y_name@DESC,hr_1,True,False
1584@y_name@ASC,hr_1,True,False
1584@y_name@DESC,hr_1,True,False
1585@y_name@ASC,hr_1,True,False
1585@y_name@DESC,hr_1,True,False
1586@y_name@ASC,hr_1,True,False
1586@y_name@DESC,hr_1,True,False
1587@y_name@ASC,hr_1,True,False
1587@y_name@DESC,hr_1,True,False
1588@y_name@ASC,hr_1,True,False
1588@y_name@DESC,hr_1,True,False
1589@y_name@ASC,hr_1,True,False
1589@y_name@DESC,hr_1,True,False
1590@y_name@ASC,hr_1,True,False
1590@y_name@DESC,hr_1,True,False
1591@y_name@ASC,hr_1,True,False
1591@y_name@DESC,hr_1,True,False
1592@y_name@ASC,hr_1,True,False
1592@y_name@DESC,hr_1,True,False
1593@y_name@ASC,hr_1,True,False
1593@y_name@DESC,hr_1,True,False
1594@y_name@ASC,hr_1,True,False
1594@y_name@DESC,hr_1,True,False
1595@y_name@ASC,hr_1,True,False
1595@y_name@DESC,hr_1,True,False
1596@y_name@ASC,hr_1,True,False
1596@y_name@DESC,hr_1,True,False
1597@y_name@ASC,hr_1,True,False
1597@y_name@DESC,hr_1,True,False
1598@x_name@ASC,hr_1,True,False
1598@x_name@DESC,hr_1,True,False
1599@x_name@ASC,hr_1,True,False
1599@x_name@DESC,hr_1,True,False
1600@x_name@ASC,hr_1,True,False
1600@x_name@DESC,hr_1,True,False
1600@y_name@ASC,hr_1,True,False
1600@y_name@DESC,hr_1,True,False
1601@x_name@ASC,hr_1,True,False
1601@x_name@DESC,hr_1,True,False
1601@y_name@ASC,hr_1,True,False
1601@y_name@DESC,hr_1,True,False
1602@x_name@ASC,hr_1,True,False
1602@x_name@DESC,hr_1,True,False
1602@y_name@ASC,hr_1,True,False
1602@y_name@DESC,hr_1,True,False
1603@x_name@ASC,hr_1,True,False
1603@x_name@DESC,hr_1,True,False
1603@y_name@ASC,hr_1,True,False
1603@y_name@DESC,hr_1,True,False
1604@x_name@ASC,hr_1,True,False
1604@x_name@DESC,hr_1,True,False
1604@y_name@ASC,hr_1,True,False
1604@y_name@DESC,hr_1,True,False
1605@x_name@ASC,hr_1,True,False
1605@x_name@DESC,hr_1,True,False
1605@y_name@ASC,hr_1,True,False
1605@y_name@DESC,hr_1,True,False
1606@x_name@ASC,hr_1,True,False
1606@x_name@DESC,hr_1,True,False
1606@y_name@ASC,hr_1,True,False
1606@y_name@DESC,hr_1,True,False
1607@x_name@ASC,hr_1,True,False
1607@x_name@DESC,hr_1,True,False
1607@y_name@ASC,hr_1,True,False
1607@y_name@DESC,hr_1,True,False
1609@x_name@ASC,hr_1,True,False
1609@x_name@DESC,hr_1,True,False
1609@y_name@ASC,hr_1,True,False
1609@y_name@DESC,hr_1,True,False
1616@x_name@ASC,hr_1,True,False
1616@x_name@DESC,hr_1,True,False
1617@x_name@ASC,hr_1,True,False
1617@x_name@DESC,hr_1,True,False
1621@x_name@ASC,hr_1,True,False
1621@x_name@DESC,hr_1,True,False
1622@y_name@ASC,hr_1,True,False
1622@y_name@DESC,hr_1,True,False
1623@y_name@ASC,hr_1,True,False
1623@y_name@DESC,hr_1,True,False
1624@x_name@ASC,hr_1,True,False
1624@x_name@DESC,hr_1,True,False
1624@y_name@ASC,hr_1,True,True
1624@y_name@DESC,hr_1,True,True
1625@x_name@ASC,hr_1,True,False
1625@x_name@DESC,hr_1,True,False
1625@y_name@ASC,hr_1,True,True
1625@y_name@DESC,hr_1,True,True
1626@x_name@ASC,hr_1,True,False
1626@x_name@DESC,hr_1,True,False
1626@y_name@ASC,hr_1,True,True
1626@y_name@DESC,hr_1,True,True
1627@x_name@ASC,hr_1,True,False
1627@x_name@DESC,hr_1,True,False
1627@y_name@ASC,hr_1,True,False
1627@y_name@DESC,hr_1,True,False
1630@x_name@ASC,hr_1,True,False
1630@x_name@DESC,hr_1,True,False
1630@y_name@ASC,hr_1,True,False
1630@y_name@DESC,hr_1,True,False
1632@x_name@ASC,hr_1,True,False
1632@x_name@DESC,hr_1,True,False
1632@y_name@ASC,hr_1,True,True
1632@y_name@DESC,hr_1,True,True
1643@y_name@ASC,hr_1,True,False
1643@y_name@DESC,hr_1,True,False
1644@y_name@ASC,hr_1,True,False
1644@y_name@DESC,hr_1,True,False
1645@y_name@ASC,hr_1,True,False
1645@y_name@DESC,hr_1,True,False
1646@y_name@ASC,hr_1,True,False
1646@y_name@DESC,hr_1,True,False
1647@y_name@ASC,hr_1,True,False
1647@y_name@DESC,hr_1,True,False
1648@y_name@ASC,hr_1,True,False
1648@y_name@DESC,hr_1,True,False
1649@y_name@ASC,hr_1,True,False
1649@y_name@DESC,hr_1,True,False
1650@y_name@ASC,hr_1,True,False
1650@y_name@DESC,hr_1,True,False
1651@y_name@ASC,hr_1,True,False
1651@y_name@DESC,hr_1,True,False
1652@y_name@ASC,hr_1,True,False
1652@y_name@DESC,hr_1,True,False
1653@x_name@ASC,hr_1,True,False
1653@x_name@DESC,hr_1,True,False
1654@x_name@ASC,hr_1,True,False
1654@x_name@DESC,hr_1,True,False
1655@y_name@ASC,hr_1,True,False
1655@y_name@DESC,hr_1,True,False
1656@y_name@ASC,hr_1,True,False
1656@y_name@DESC,hr_1,True,False
1657@y_name@ASC,hr_1,True,False
1657@y_name@DESC,hr_1,True,False
1658@y_name@ASC,hr_1,True,False
1658@y_name@DESC,hr_1,True,False
1659@y_name@ASC,hr_1,True,False
1659@y_name@DESC,hr_1,True,False
1660@y_name@ASC,hr_1,True,False
1660@y_name@DESC,hr_1,True,False
1661@y_name@ASC,hr_1,True,False
1661@y_name@DESC,hr_1,True,False
1662@y_name@ASC,hr_1,True,False
1662@y_name@DESC,hr_1,True,False
1663@x_name@ASC,hr_1,True,False
1663@x_name@DESC,hr_1,True,False
1670@x_name@ASC,hr_1,True,False
1670@x_name@DESC,hr_1,True,False
1670@y_name@ASC,hr_1,True,False
1670@y_name@DESC,hr_1,True,False
1671@x_name@ASC,hr_1,True,False
1671@x_name@DESC,hr_1,True,False
1671@y_name@ASC,hr_1,True,False
1671@y_name@DESC,hr_1,True,False
1672@x_name@ASC,hr_1,True,False
1672@x_name@DESC,hr_1,True,False
1672@y_name@ASC,hr_1,True,False
1672@y_name@DESC,hr_1,True,False
1673@x_name@ASC,hr_1,True,False
1673@x_name@DESC,hr_1,True,False
1673@y_name@ASC,hr_1,True,False
1673@y_name@DESC,hr_1,True,False
1674@x_name@ASC,hr_1,True,False
1674@x_name@DESC,hr_1,True,False
1674@y_name@ASC,hr_1,True,False
1674@y_name@DESC,hr_1,True,False
1675@x_name@ASC,hr_1,True,False
1675@x_name@DESC,hr_1,True,False
1675@y_name@ASC,hr_1,True,False
1675@y_name@DESC,hr_1,True,False
1676@x_name@ASC,hr_1,True,False
1676@x_name@DESC,hr_1,True,False
1676@y_name@ASC,hr_1,True,False
1676@y_name@DESC,hr_1,True,False
1677@x_name@ASC,hr_1,True,False
1677@x_name@DESC,hr_1,True,False
1677@y_name@ASC,hr_1,True,False
1677@y_name@DESC,hr_1,True,False
1678@x_name@ASC,hr_1,True,False
1678@x_name@DESC,hr_1,True,False
1678@y_name@ASC,hr_1,True,False
1678@y_name@DESC,hr_1,True,False
1679@x_name@ASC,hr_1,True,False
1679@x_name@DESC,hr_1,True,False
1679@y_name@ASC,hr_1,True,False
1679@y_name@DESC,hr_1,True,False
1680@x_name@ASC,hr_1,True,False
1680@x_name@DESC,hr_1,True,False
1680@y_name@ASC,hr_1,True,False
1680@y_name@DESC,hr_1,True,False
1681@x_name@ASC,hr_1,True,False
1681@x_name@DESC,hr_1,True,False
1681@y_name@ASC,hr_1,True,False
1681@y_name@DESC,hr_1,True,False
1682@x_name@ASC,hr_1,True,False
1682@x_name@DESC,hr_1,True,False
1682@y_name@ASC,hr_1,True,False
1682@y_name@DESC,hr_1,True,False
1683@x_name@ASC,hr_1,True,False
1683@x_name@DESC,hr_1,True,False
1683@y_name@ASC,hr_1,True,False
1683@y_name@DESC,hr_1,True,False
1684@x_name@ASC,hr_1,True,False
1684@x_name@DESC,hr_1,True,False
1684@y_name@ASC,hr_1,True,False
1684@y_name@DESC,hr_1,True,False
1685@x_name@ASC,hr_1,True,False
1685@x_name@DESC,hr_1,True,False
1685@y_name@ASC,hr_1,True,False
1685@y_name@DESC,hr_1,True,False
1686@x_name@ASC,hr_1,True,False
1686@x_name@DESC,hr_1,True,False
1686@y_name@ASC,hr_1,True,False
1686@y_name@DESC,hr_1,True,False
1687@x_name@ASC,hr_1,True,False
1687@x_name@DESC,hr_1,True,False
1687@y_name@ASC,hr_1,True,False
1687@y_name@DESC,hr_1,True,False
1688@x_name@ASC,hr_1,True,False
1688@x_name@DESC,hr_1,True,False
1688@y_name@ASC,hr_1,True,False
1688@y_name@DESC,hr_1,True,False
1689@x_name@ASC,hr_1,True,False
1689@x_name@DESC,hr_1,True,False
1689@y_name@ASC,hr_1,True,False
1689@y_name@DESC,hr_1,True,False
1692@x_name@ASC,hr_1,True,False
1692@x_name@DESC,hr_1,True,False
1692@y_name@ASC,hr_1,True,False
1692@y_name@DESC,hr_1,True,False
1693@x_name@ASC,hr_1,True,False
1693@x_name@DESC,hr_1,True,False
1693@y_name@ASC,hr_1,True,False
1693@y_name@DESC,hr_1,True,False
1694@x_name@ASC,hr_1,True,False
1694@x_name@DESC,hr_1,True,False
1694@y_name@ASC,hr_1,True,False
1694@y_name@DESC,hr_1,True,False
1695@x_name@ASC,hr_1,True,False
1695@x_name@DESC,hr_1,True,False
1695@y_name@ASC,hr_1,True,False
1695@y_name@DESC,hr_1,True,False
1696@x_name@ASC,hr_1,True,False
1696@x_name@DESC,hr_1,True,False
1697@x_name@ASC,hr_1,True,False
1697@x_name@DESC,hr_1,True,False
1698@x_name@ASC,hr_1,True,False
1698@x_name@DESC,hr_1,True,False
1698@y_name@ASC,hr_1,True,False
1698@y_name@DESC,hr_1,True,False
1702@x_name@ASC,hr_1,True,False
1702@x_name@DESC,hr_1,True,False
1702@y_name@ASC,hr_1,True,False
1702@y_name@DESC,hr_1,True,False
1703@x_name@ASC,hr_1,True,False
1703@x_name@DESC,hr_1,True,False
1703@y_name@ASC,hr_1,True,False
1703@y_name@DESC,hr_1,True,False
1710@y_name@ASC,hr_1,True,False
1710@y_name@DESC,hr_1,True,False
1711@y_name@ASC,hr_1,True,False
1711@y_name@DESC,hr_1,True,False
1712@y_name@ASC,hr_1,True,False
1712@y_name@DESC,hr_1,True,False
1713@y_name@ASC,hr_1,True,False
1713@y_name@DESC,hr_1,True,False
1714@y_name@ASC,hr_1,True,False
1714@y_name@DESC,hr_1,True,False
1715@y_name@ASC,hr_1,True,False
1715@y_name@DESC,hr_1,True,False
1716@y_name@ASC,hr_1,True,False
1716@y_name@DESC,hr_1,True,False
1717@y_name@ASC,hr_1,True,False
1717@y_name@DESC,hr_1,True,False
1718@y_name@ASC,hr_1,True,False
1718@y_name@DESC,hr_1,True,False
1719@y_name@ASC,hr_1,True,False
1719@y_name@DESC,hr_1,True,False
1720@y_name@ASC,hr_1,True,False
1720@y_name@DESC,hr_1,True,False
1721@y_name@ASC,hr_1,True,False
1721@y_name@DESC,hr_1,True,False
1722@y_name@ASC,hr_1,True,False
1722@y_name@DESC,hr_1,True,False
1723@y_name@ASC,hr_1,True,False
1723@y_name@DESC,hr_1,True,False
1724@y_name@ASC,hr_1,True,False
1724@y_name@DESC,hr_1,True,False
1725@y_name@ASC,hr_1,True,False
1725@y_name@DESC,hr_1,True,False
1726@y_name@ASC,hr_1,True,False
1726@y_name@DESC,hr_1,True,False
1727@y_name@ASC,hr_1,True,False
1727@y_name@DESC,hr_1,True,False
1728@x_name@ASC,hr_1,True,False
1728@x_name@DESC,hr_1,True,False
1729@x_name@ASC,hr_1,True,False
1729@x_name@DESC,hr_1,True,False
1730@x_name@ASC,hr_1,True,False
1730@x_name@DESC,hr_1,True,False
1730@y_name@ASC,hr_1,True,False
1730@y_name@DESC,hr_1,True,False
1731@x_name@ASC,hr_1,True,False
1731@x_name@DESC,hr_1,True,False
1731@y_name@ASC,hr_1,True,False
1731@y_name@DESC,hr_1,True,False
1732@x_name@ASC,hr_1,True,False
1732@x_name@DESC,hr_1,True,False
1732@y_name@ASC,hr_1,True,False
1732@y_name@DESC,hr_1,True,False
1733@x_name@ASC,hr_1,True,False
1733@x_name@DESC,hr_1,True,False
1733@y_name@ASC,hr_1,True,False
1733@y_name@DESC,hr_1,True,False
1734@x_name@ASC,hr_1,True,False
1734@x_name@DESC,hr_1,True,False
1734@y_name@ASC,hr_1,True,False
1734@y_name@DESC,hr_1,True,False
1735@x_name@ASC,hr_1,True,False
1735@x_name@DESC,hr_1,True,False
1735@y_name@ASC,hr_1,True,False
1735@y_name@DESC,hr_1,True,False
1736@x_name@ASC,hr_1,True,False
1736@x_name@DESC,hr_1,True,False
1736@y_name@ASC,hr_1,True,False
1736@y_name@DESC,hr_1,True,False
1737@x_name@ASC,hr_1,True,False
1737@x_name@DESC,hr_1,True,False
1737@y_name@ASC,hr_1,True,False
1737@y_name@DESC,hr_1,True,False
1739@x_name@ASC,hr_1,True,False
1739@x_name@DESC,hr_1,True,False
1739@y_name@ASC,hr_1,True,False
1739@y_name@DESC,hr_1,True,False
1746@x_name@ASC,hr_1,True,False
1746@x_name@DESC,hr_1,True,False
1747@x_name@ASC,hr_1,True,False
1747@x_name@DESC,hr_1,True,False
1751@x_name@ASC,hr_1,True,False
1751@x_name@DESC,hr_1,True,False
1754@y_name@ASC,hr_1,True,False
1754@y_name@DESC,hr_1,True,False
1755@y_name@ASC,hr_1,True,False
1755@y_name@DESC,hr_1,True,False
1756@y_name@ASC,hr_1,True,False
1756@y_name@DESC,hr_1,True,False
1757@y_name@ASC,hr_1,True,False
1757@y_name@DESC,hr_1,True,False
1758@y_name@ASC,hr_1,True,False
